Name,Team,date,2B,3B,OPS,IBB,SB,CS,TB,DP,BB,HBP,K,HIT,SLG,OBP,PA,AB,BA,RBI,HR,SH,SF,R
박용택,LG,2017년 04월 15일,0.0,0.0,1.9833,0.0,0.0,0.0,3.7,0.0,0.5,0.0,0.4,3.7,0.9333,1.05,4.8,4.3,0.9333,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 04월 16일,0.0,0.0,0.45,0.0,0.0,0.0,0.8,0.0,0.2,0.0,1.1,0.8,0.2,0.25,4.8,4.6,0.2,0.0,0.0,0.0,0.0,2
박용택,LG,2017년 04월 18일,0.0,0.0,1.4753,0.0,0.0,0.0,2.2,0.0,0.0,0.9,0.2,2.2,0.7003,0.775,4.8,3.9,0.7003,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 04월 19일,0.0,0.0,0.2834,0.0,0.0,0.0,0.4,0.0,0.0,0.2,3.7,0.4,0.1334,0.15,4.8,4.6,0.1334,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 04월 20일,0.0,0.0,1.0417,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.8,2.0,0.5167,0.525,4.8,4.7,0.5167,0.0,0.0,0.0,0.0,2
박용택,LG,2017년 04월 21일,0.9,0.0,1.2503,0.0,0.0,0.0,2.2,0.0,0.9,0.0,0.4,1.3,0.7003,0.55,4.8,3.9,0.3997,0.0,0.0,0.0,0.0,2
박용택,LG,2017년 04월 22일,0.2,0.0,2.3584,0.0,0.0,0.0,6.0,0.0,0.2,0.0,0.9,3.1,1.5334,0.825,4.8,4.6,0.7916,0.9,0.9,0.0,0.0,1
박용택,LG,2017년 04월 23일,0.1,0.0,0.5667,0.0,0.0,0.0,1.4,0.0,0.1,0.0,2.0,0.7,0.3667,0.2,4.8,4.7,0.1833,1.1,0.2,0.0,0.0,0
박용택,LG,2017년 04월 25일,0.0,0.0,0.585,0.0,0.0,0.0,1.5,0.9,0.0,0.0,1.4,1.2,0.33,0.255,5.7,5.7,0.255,0.3,0.1,0.0,0.0,1
박용택,LG,2017년 04월 26일,0.0,0.0,0.53,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.4,1.1,0.265,0.265,5.0,5.0,0.265,0.1,0.0,0.0,0.0,0
박용택,LG,2017년 04월 27일,0.0,0.0,0.14,0.0,0.0,0.0,0.3,1.2,0.0,0.0,0.1,0.3,0.07,0.07,5.8,4.0,0.07,1.8,0.0,1.8,0.0,0
박용택,LG,2017년 04월 29일,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.025,0.025,5.0,3.7,0.025,1.3,0.0,1.3,0.0,0
박용택,LG,2017년 04월 30일,0.0,0.0,0.9,0.0,0.0,0.0,1.8,0.1,0.0,0.0,0.0,1.8,0.45,0.45,4.9,4.5,0.45,0.4,0.0,0.4,0.0,0
박용택,LG,2017년 05월 02일,0.0,0.0,0.56,0.0,0.0,0.0,0.4,0.0,1.8,0.0,0.9,0.4,0.1,0.46,5.7,3.8,0.1,0.1,0.0,0.1,0.0,0
박용택,LG,2017년 05월 03일,0.9,0.0,0.855,0.0,0.0,0.0,2.0,0.9,0.4,0.0,0.2,1.1,0.5,0.355,5.0,4.6,0.275,0.0,0.0,0.0,0.0,1
박용택,LG,2017년 05월 04일,0.2,0.0,1.09,0.0,0.0,0.0,2.2,0.2,0.2,0.0,1.0,2.0,0.55,0.54,4.9,4.7,0.5,0.9,0.0,0.0,0.0,2
박용택,LG,2017년 05월 07일,0.1,0.0,1.175,0.0,0.0,0.0,2.4,1.0,0.0,0.0,1.1,2.3,0.6,0.575,4.8,4.8,0.575,0.2,0.0,0.0,0.0,0
박용택,LG,2017년 05월 10일,0.0,0.9,1.2,0.0,0.9,0.0,4.2,0.2,0.0,0.0,0.3,2.4,0.7503,0.4497,6.6,6.6,0.4497,5.5,0.0,0.0,0.0,2
박용택,LG,2017년 05월 11일,0.0,0.2,1.92,0.0,0.2,0.0,6.4,0.1,0.0,0.0,0.1,3.3,1.2634,0.6566,6.1,6.1,0.6566,2.1,0.9,0.0,0.0,0
박용택,LG,2017년 05월 12일,0.0,0.1,0.865,0.0,0.1,0.0,2.5,0.0,0.0,0.0,0.9,1.7,0.5317,0.3333,6.1,5.2,0.3783,1.7,0.2,0.9,0.0,0
박용택,LG,2017년 05월 14일,0.0,0.0,0.63,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.2,1.4,0.35,0.28,6.0,5.8,0.29,1.2,0.1,0.2,0.0,1
박용택,LG,2017년 05월 16일,0.9,0.0,1.1753,0.0,0.0,0.9,2.1,0.0,0.9,0.0,1.0,1.2,0.6653,0.51,5.1,4.1,0.3647,1.2,0.0,0.1,0.0,0
박용택,LG,2017년 05월 18일,0.2,0.0,1.2634,0.0,0.0,0.2,2.3,0.0,1.1,0.0,1.1,2.1,0.6034,0.66,5.8,4.7,0.5366,1.2,0.0,0.0,0.0,0
박용택,LG,2017년 05월 21일,0.1,0.0,1.2367,0.0,0.0,0.1,2.4,0.0,0.3,0.0,1.2,2.3,0.6167,0.62,5.0,4.7,0.5833,1.2,0.0,0.0,0.0,2
박용택,LG,2017년 05월 24일,0.0,0.0,1.5853,0.0,0.0,0.0,2.4,0.0,1.0,0.0,0.3,2.4,0.7503,0.835,4.9,3.9,0.7503,0.3,0.0,0.0,0.0,0
박용택,LG,2017년 05월 25일,0.0,0.0,0.3834,0.0,0.0,0.0,0.6,0.0,0.2,0.0,1.9,0.6,0.1834,0.2,4.8,4.6,0.1834,0.1,0.0,0.0,0.0,1
박용택,LG,2017년 05월 26일,0.9,0.0,0.9517,0.0,0.9,0.0,2.0,0.0,1.0,0.0,0.4,1.1,0.5167,0.435,5.7,4.7,0.2917,2.7,0.0,0.0,0.0,0
박용택,LG,2017년 05월 27일,0.2,0.0,1.08,0.0,0.2,0.0,2.2,0.0,0.2,0.0,0.2,2.0,0.55,0.53,5.0,4.8,0.5,0.6,0.0,0.0,0.0,1
박용택,LG,2017년 05월 28일,1.0,0.0,1.865,0.0,0.1,0.0,2.4,0.0,1.9,0.0,0.0,1.4,1.05,0.815,4.9,3.0,0.575,0.3,0.0,0.0,0.0,0
박용택,LG,2017년 05월 30일,1.1,0.0,2.5497,0.0,0.9,0.0,4.2,0.0,1.3,0.0,0.0,3.1,1.4497,1.1,4.8,3.5,1.05,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 05월 31일,0.3,0.0,1.0916,0.0,0.2,0.0,1.9,0.0,0.4,0.0,0.9,1.6,0.5916,0.5,4.8,4.4,0.475,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 06월 01일,0.1,0.0,0.7833,0.0,0.1,0.0,1.5,0.9,0.1,0.0,1.1,1.4,0.4083,0.375,4.8,4.7,0.375,0.0,0.0,0.0,0.0,1
박용택,LG,2017년 06월 02일,0.0,0.0,1.4253,0.0,0.0,0.0,2.1,0.2,0.9,0.0,0.3,2.1,0.6753,0.75,4.8,3.9,0.6753,0.9,0.0,0.0,0.0,0
박용택,LG,2017년 06월 03일,0.0,0.0,0.7834,0.0,0.0,0.0,0.5,0.1,2.0,0.0,1.0,0.5,0.1584,0.625,4.8,2.8,0.1584,0.2,0.0,0.0,0.0,1
박용택,LG,2017년 06월 04일,0.0,0.0,0.6917,0.0,0.0,0.0,1.1,0.0,0.5,0.0,0.2,1.1,0.2917,0.4,4.8,4.3,0.2917,0.1,0.0,0.0,0.0,0
박용택,LG,2017년 06월 07일,0.0,0.0,1.95,0.9,0.0,0.0,2.0,0.0,2.0,0.0,0.1,2.0,0.95,1.0,4.8,2.8,0.95,1.8,0.0,0.0,0.0,1
박용택,LG,2017년 06월 08일,0.0,0.0,0.81,0.2,0.0,0.0,1.4,0.0,0.4,0.0,1.8,1.4,0.405,0.405,5.7,5.3,0.405,2.2,0.0,0.0,0.0,0
박용택,LG,2017년 06월 09일,0.0,0.0,0.73,0.1,0.0,0.0,1.3,0.0,0.2,0.0,0.4,1.3,0.365,0.365,5.0,4.8,0.365,2.4,0.0,0.0,0.0,1
박용택,LG,2017년 06월 10일,0.9,0.0,1.715,0.0,0.0,0.0,3.0,0.0,0.9,0.0,1.1,2.1,0.97,0.745,4.9,4.0,0.6703,1.5,0.0,0.0,0.0,0
박용택,LG,2017년 06월 13일,1.1,0.0,1.075,0.0,0.0,0.0,2.5,0.0,0.2,0.0,1.1,1.4,0.675,0.4,4.8,4.6,0.3834,0.4,0.0,0.0,0.0,0
박용택,LG,2017년 06월 14일,0.3,0.0,2.125,0.0,0.0,0.0,2.5,0.0,1.9,0.0,0.3,2.2,1.1,1.025,4.8,2.9,1.0167,1.0,0.0,0.0,0.0,2
박용택,LG,2017년 06월 15일,0.1,0.0,1.3147,0.0,0.0,0.0,1.5,0.0,2.2,0.0,1.0,1.4,0.5497,0.765,5.7,3.5,0.5247,0.2,0.0,0.0,0.0,1
박용택,LG,2017년 06월 16일,0.0,0.0,1.1363,0.0,0.0,0.0,4.0,0.0,0.6,0.0,0.2,1.3,0.7669,0.3703,6.8,6.2,0.3169,1.0,0.9,0.0,0.0,1
박용택,LG,2017년 06월 17일,0.0,0.0,0.8449,0.0,0.0,0.0,1.8,0.0,1.1,0.0,0.1,1.2,0.3917,0.4534,6.2,5.1,0.2917,1.1,0.2,0.0,0.0,0
박용택,LG,2017년 06월 18일,0.0,0.0,0.7983,0.0,0.0,0.0,1.5,0.0,1.1,0.0,0.0,1.2,0.3417,0.4567,6.1,5.0,0.2917,0.3,0.1,0.0,0.0,1
박용택,LG,2017년 06월 20일,0.0,0.0,0.375,0.0,0.0,0.0,0.3,0.0,1.2,0.0,1.8,0.3,0.075,0.3,6.0,4.8,0.075,0.1,0.0,0.0,0.0,1
박용택,LG,2017년 06월 21일,0.0,0.0,0.825,0.0,0.0,0.0,1.9,0.0,0.3,0.0,2.2,1.9,0.385,0.44,6.0,5.7,0.385,0.0,0.0,0.0,0.0,1
박용택,LG,2017년 06월 22일,0.9,0.0,1.305,0.0,0.0,0.0,3.1,0.0,0.1,0.0,0.6,2.2,0.755,0.55,5.1,5.0,0.53,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 06월 23일,1.1,0.0,1.365,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.2,2.4,0.865,0.5,5.8,4.9,0.59,0.9,0.0,0.9,0.0,0
박용택,LG,2017년 06월 24일,0.3,0.0,1.255,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.9,2.4,0.675,0.58,5.0,4.8,0.6,1.1,0.0,0.2,0.0,1
박용택,LG,2017년 06월 25일,0.1,0.0,1.305,0.9,0.0,0.0,2.5,0.0,0.9,0.0,0.2,2.4,0.625,0.68,5.8,4.8,0.6,0.3,0.0,0.1,0.0,0
박용택,LG,2017년 06월 27일,0.0,0.0,0.77,0.2,0.0,0.0,1.5,0.0,0.2,0.0,1.0,1.5,0.375,0.395,5.0,4.8,0.375,0.1,0.0,0.0,0.0,0
박용택,LG,2017년 06월 28일,0.0,0.0,0.5097,0.1,0.0,0.0,0.4,0.0,1.9,0.0,1.1,0.4,0.1,0.4097,6.7,4.8,0.1,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 06월 30일,0.9,0.0,0.9527,0.9,0.0,0.0,2.8,0.9,1.3,0.0,0.3,1.9,0.475,0.4777,7.9,6.6,0.3247,2.7,0.0,0.0,0.0,0
박용택,LG,2017년 07월 01일,0.2,0.0,0.3991,0.2,0.0,0.0,0.6,0.2,1.3,0.0,1.0,0.4,0.1,0.2991,6.5,5.2,0.0666,0.6,0.0,0.0,0.0,0
박용택,LG,2017년 07월 05일,1.0,0.0,0.9429,0.1,0.0,0.0,2.1,0.1,1.2,0.0,0.2,1.1,0.5,0.4429,6.2,5.0,0.2583,1.2,0.0,0.0,0.0,3
박용택,LG,2017년 07월 08일,1.1,0.0,1.415,0.0,0.0,0.0,3.1,0.0,1.2,0.0,0.1,2.0,0.775,0.64,6.0,4.8,0.5,1.1,0.0,0.0,0.0,1
박용택,LG,2017년 07월 09일,0.3,0.0,1.26,0.0,0.0,0.0,1.7,0.0,1.2,0.0,0.0,1.4,0.65,0.61,5.1,3.0,0.575,1.2,0.0,0.9,0.0,0
박용택,LG,2017년 07월 11일,0.1,0.0,0.9353,0.0,0.0,0.0,1.4,0.0,0.3,0.0,1.8,1.3,0.4747,0.4597,4.0,3.5,0.4497,1.2,0.0,0.2,0.0,0
박용택,LG,2017년 07월 12일,0.0,0.0,0.9831,0.9,0.0,0.0,1.2,0.0,1.0,0.0,0.4,1.2,0.4163,0.5666,4.6,3.5,0.4163,0.3,0.0,0.1,0.0,0
박용택,LG,2017년 07월 13일,0.0,0.0,0.713,0.2,0.0,0.0,1.2,0.0,1.1,0.0,1.1,1.2,0.2799,0.433,6.5,5.4,0.2799,0.1,0.0,0.0,0.0,1
박용택,LG,2017년 07월 18일,0.0,0.0,0.3699,0.1,0.0,0.0,0.3,0.0,1.2,0.0,0.2,0.3,0.0733,0.2966,6.1,4.0,0.0733,0.9,0.0,0.9,0.0,0
박용택,LG,2017년 07월 19일,0.0,0.9,1.4433,0.0,0.0,0.9,2.8,0.0,1.2,0.0,1.0,1.0,0.92,0.5233,5.2,3.8,0.3197,0.2,0.0,0.2,0.0,0
박용택,LG,2017년 07월 20일,0.0,0.2,0.32,0.0,0.0,0.2,0.6,0.0,0.3,0.0,1.1,0.2,0.2,0.12,4.9,4.5,0.0666,0.1,0.0,0.1,0.0,2
박용택,LG,2017년 07월 21일,0.0,0.1,1.59,0.0,0.0,0.1,3.9,0.0,0.1,0.0,0.3,3.7,0.82,0.77,5.7,5.6,0.7533,0.9,0.0,0.0,0.0,0
박용택,LG,2017년 07월 23일,0.0,0.0,1.0697,0.0,0.0,0.0,1.7,0.0,0.0,0.9,1.0,1.7,0.4597,0.61,5.0,4.1,0.4597,0.2,0.0,0.0,0.0,1
박용택,LG,2017년 07월 25일,0.0,0.0,1.9016,0.0,0.0,0.0,5.1,0.0,0.0,0.2,0.2,2.4,1.2716,0.63,4.9,4.7,0.5966,1.0,0.9,0.0,0.0,0
박용택,LG,2017년 07월 26일,0.9,0.0,1.3333,0.0,0.0,0.0,2.9,0.0,0.0,0.1,0.1,1.4,0.8836,0.4497,3.9,3.8,0.433,0.2,0.2,0.0,0.0,0
박용택,LG,2017년 07월 27일,1.1,0.0,1.5,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.9,2.2,0.9334,0.5666,4.6,4.6,0.5666,1.0,0.1,0.0,0.0,2
박용택,LG,2017년 07월 28일,0.3,0.0,2.33,0.0,0.0,0.0,7.1,0.0,0.0,0.0,1.1,4.1,1.4767,0.8533,5.6,5.6,0.8533,2.0,0.9,0.0,0.0,1
박용택,LG,2017년 07월 29일,0.1,0.0,2.2147,0.0,0.0,0.0,5.3,0.0,0.9,0.0,0.3,1.9,1.5547,0.66,5.0,4.1,0.5097,2.3,1.1,0.0,0.0,1
박용택,LG,2017년 07월 30일,0.0,0.0,2.5666,0.0,0.0,0.0,7.8,0.0,0.2,0.0,0.1,4.2,1.6666,0.9,5.8,5.6,0.8666,2.4,1.2,0.0,0.0,0
박용택,LG,2017년 08월 01일,0.0,0.0,1.3433,0.0,0.0,0.0,3.6,0.0,0.1,0.0,0.9,2.7,0.7733,0.57,5.9,5.8,0.5533,0.6,0.3,0.0,0.0,0
박용택,LG,2017년 08월 02일,0.0,0.0,0.965,0.9,0.0,0.0,2.0,0.9,0.9,0.0,1.1,1.7,0.445,0.52,6.0,5.1,0.385,0.2,0.1,0.0,0.0,1
박용택,LG,2017년 08월 03일,0.0,0.0,1.29,0.2,0.0,0.0,3.1,0.2,0.2,0.0,1.2,3.1,0.63,0.66,6.0,5.8,0.63,0.9,0.0,0.0,0.0,2
박용택,LG,2017년 08월 05일,0.0,0.0,1.565,0.1,0.0,0.0,5.2,0.1,0.1,0.0,0.3,2.5,1.045,0.52,6.0,5.9,0.505,3.8,0.9,0.0,0.0,0
박용택,LG,2017년 08월 06일,0.0,0.0,0.94,0.0,0.0,0.0,1.3,0.0,2.7,0.0,0.1,0.7,0.26,0.68,6.0,3.3,0.14,0.9,0.2,0.0,0.0,1
박용택,LG,2017년 08월 08일,0.9,0.0,1.475,0.0,0.0,0.0,3.2,0.0,1.5,0.0,0.0,2.0,0.775,0.7,6.0,4.5,0.49,0.4,0.1,0.0,0.0,3
박용택,LG,2017년 08월 09일,0.2,0.0,1.995,0.0,0.0,0.0,5.1,0.0,1.4,0.0,0.0,2.2,1.275,0.72,6.0,4.6,0.55,1.8,0.9,0.0,0.0,2
박용택,LG,2017년 08월 10일,0.1,0.0,1.8253,0.0,0.0,0.0,3.1,0.0,1.2,0.9,0.9,2.4,0.9253,0.9,6.0,3.9,0.7503,0.4,0.2,0.0,0.0,1
박용택,LG,2017년 08월 12일,0.0,0.0,1.4684,0.0,0.0,0.0,2.7,0.9,0.3,1.1,0.2,2.4,0.7084,0.76,6.0,4.6,0.6334,0.2,0.1,0.0,0.0,1
박용택,LG,2017년 08월 16일,0.0,0.0,1.6267,0.0,0.0,0.0,5.1,0.2,0.1,0.3,0.1,2.4,1.0667,0.56,6.0,5.6,0.5267,1.8,0.9,0.0,0.0,0
박용택,LG,2017년 08월 17일,0.0,0.0,1.2297,0.0,0.0,0.0,2.1,0.1,1.8,0.1,0.0,1.5,0.5497,0.68,6.0,4.1,0.4297,0.4,0.2,0.0,0.0,0
박용택,LG,2017년 08월 18일,0.0,0.0,0.3266,0.0,0.0,0.0,0.7,0.9,0.4,0.0,0.9,0.4,0.1666,0.16,4.2,3.8,0.1066,0.2,0.1,0.0,0.0,0
박용택,LG,2017년 08월 19일,0.0,0.0,0.8133,0.0,0.0,0.0,1.9,0.2,0.2,0.0,1.1,1.9,0.3933,0.42,5.6,5.4,0.3933,0.0,0.0,0.0,0.0,2
박용택,LG,2017년 08월 22일,0.9,0.0,1.375,0.0,0.0,0.0,3.1,0.1,0.9,0.0,1.2,2.2,0.755,0.62,5.8,4.9,0.53,0.9,0.0,0.0,0.0,0
박용택,LG,2017년 08월 23일,0.2,0.0,0.35,0.0,0.0,0.0,0.8,0.0,0.2,0.0,2.1,0.6,0.19,0.16,6.0,5.8,0.14,0.2,0.0,0.0,0.0,0
박용택,LG,2017년 08월 24일,0.1,0.0,0.9747,0.0,0.0,0.0,1.2,0.0,1.9,0.0,1.4,1.1,0.3747,0.6,6.0,4.1,0.3497,1.0,0.0,0.0,0.0,0
박용택,LG,2017년 08월 25일,0.0,0.0,0.7869,0.0,0.9,0.0,1.1,0.0,0.4,0.0,0.4,1.1,0.3663,0.4197,4.2,3.8,0.3663,0.2,0.0,0.0,0.0,0
박용택,LG,2017년 08월 26일,0.0,0.0,0.4517,0.0,0.2,0.0,0.3,0.9,1.1,0.0,0.1,0.3,0.0999,0.3516,4.7,3.6,0.0999,0.1,0.0,0.0,0.0,0
박용택,LG,2017년 08월 27일,0.0,0.0,1.9167,0.0,0.1,0.0,1.9,0.2,2.9,0.0,0.0,1.9,0.9333,0.9833,5.6,2.7,0.9333,0.9,0.0,0.0,0.0,0
박용택,LG,2017년 08월 29일,0.9,0.0,1.0847,0.0,0.0,0.0,2.2,0.1,1.6,0.0,2.7,1.3,0.56,0.5247,6.8,5.2,0.38,0.2,0.0,0.0,0.0,1
박용택,LG,2017년 08월 30일,0.2,0.0,1.9963,0.0,0.0,0.0,4.2,0.0,0.5,0.9,0.6,1.3,1.3797,0.6166,5.3,3.9,0.4397,1.9,0.9,0.0,0.0,0
박용택,LG,2017년 08월 31일,1.0,0.0,1.4902,0.0,0.0,0.0,2.8,0.0,1.0,0.2,1.2,1.2,0.9069,0.5833,5.0,3.8,0.3863,1.3,0.2,0.0,0.0,1
박용택,LG,2017년 09월 01일,0.2,0.0,0.4167,0.0,0.0,0.0,0.8,0.0,0.2,0.1,2.0,0.3,0.2667,0.15,4.8,4.5,0.0999,0.4,0.1,0.0,0.0,1
박용택,LG,2017년 09월 03일,0.1,0.0,1.392,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.4,1.9,0.667,0.725,4.8,3.8,0.6336,0.1,0.0,0.0,0.0,0
박용택,LG,2017년 09월 05일,0.0,0.0,0.5084,0.0,0.0,0.0,0.4,0.0,1.1,0.0,0.4,0.4,0.1334,0.375,4.8,3.7,0.1334,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 09월 06일,0.0,0.0,0.7767,0.0,0.0,0.0,1.1,0.9,1.2,0.0,1.0,1.1,0.2917,0.485,5.7,4.5,0.2917,0.0,0.0,0.0,0.0,2
박용택,LG,2017년 09월 07일,0.0,0.0,1.4303,0.0,0.0,0.0,2.0,0.2,1.2,0.0,1.1,2.0,0.6503,0.78,5.0,3.8,0.6503,0.9,0.0,0.0,0.0,0
박용택,LG,2017년 09월 08일,0.0,0.0,0.5284,0.0,0.0,0.0,0.5,0.1,1.2,0.0,1.2,0.5,0.1584,0.37,5.8,4.6,0.1584,0.2,0.0,0.0,0.0,0
박용택,LG,2017년 09월 09일,0.0,0.0,0.9017,0.0,0.0,0.0,2.0,0.0,0.3,0.0,1.2,2.0,0.4267,0.475,5.9,5.6,0.4267,2.8,0.0,0.0,0.0,1
박용택,LG,2017년 09월 12일,0.0,0.0,0.63,0.0,0.0,0.0,1.3,0.0,0.1,0.0,0.3,1.3,0.305,0.325,5.1,5.0,0.305,0.6,0.0,0.0,0.0,0
박용택,LG,2017년 09월 13일,0.0,0.0,0.63,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.9,1.3,0.315,0.315,4.9,4.9,0.315,0.3,0.0,0.0,0.0,0
박용택,LG,2017년 09월 14일,0.0,0.0,0.375,0.0,0.0,0.0,0.3,0.0,0.9,0.0,0.4,0.3,0.075,0.3,4.8,3.0,0.075,0.9,0.0,0.9,0.0,2
박용택,LG,2017년 09월 15일,0.9,0.0,1.4203,0.0,0.0,0.0,3.7,0.0,1.1,0.0,0.2,2.8,0.745,0.6753,6.6,5.3,0.565,0.2,0.0,0.2,0.0,1
박용택,LG,2017년 09월 16일,0.2,0.0,1.2184,0.0,0.0,0.0,2.6,0.0,0.3,0.0,0.0,2.4,0.61,0.6084,5.2,4.8,0.57,0.1,0.0,0.1,0.0,0
박용택,LG,2017년 09월 17일,0.1,0.0,1.0964,0.0,0.0,0.0,1.7,0.0,1.0,0.0,0.0,1.6,0.4797,0.6167,5.0,4.0,0.4597,0.0,0.0,0.0,0.0,1
박용택,LG,2017년 09월 19일,0.0,0.0,0.9263,0.0,0.0,0.0,1.3,0.0,1.1,0.0,0.0,1.3,0.4163,0.51,5.7,3.7,0.4163,0.9,0.0,0.9,0.0,0
박용택,LG,2017년 09월 20일,0.0,0.0,0.6799,0.0,0.0,0.0,1.2,0.0,0.3,0.0,0.9,1.2,0.3249,0.355,5.0,4.5,0.3249,1.1,0.0,0.2,0.0,1
박용택,LG,2017년 09월 21일,0.0,0.0,1.2983,0.0,0.0,0.0,3.9,0.0,0.1,0.0,1.1,1.2,0.9833,0.315,4.9,4.7,0.3083,1.2,0.9,0.1,0.0,2
박용택,LG,2017년 09월 22일,0.0,0.0,3.3753,0.0,0.0,0.0,8.1,0.0,0.9,0.0,0.3,2.1,2.6253,0.75,4.8,3.9,0.6753,3.0,2.0,0.0,0.0,2
박용택,LG,2017년 09월 23일,0.9,0.0,1.7084,0.0,0.0,0.0,4.7,0.0,0.2,0.0,1.0,2.3,1.1734,0.535,5.7,5.5,0.5184,0.7,0.5,0.0,0.0,2
박용택,LG,2017년 09월 24일,0.2,0.0,1.1267,0.0,0.0,0.0,2.3,0.9,1.0,0.0,0.2,1.5,0.6117,0.515,5.9,4.9,0.3717,0.3,0.2,0.0,0.0,1
박용택,LG,2017년 09월 26일,0.1,0.0,0.455,0.9,0.0,0.0,0.5,0.2,1.1,0.0,2.8,0.4,0.11,0.345,5.1,4.0,0.09,0.0,0.0,0.0,0.0,0
박용택,LG,2017년 09월 28일,0.0,0.0,0.115,0.2,0.0,0.0,0.1,0.1,0.3,0.0,1.5,0.1,0.025,0.09,4.9,4.6,0.025,0.0,0.0,0.0,0.0,2
박용택,LG,2017년 09월 29일,0.0,0.0,1.2247,0.1,0.0,0.0,3.6,0.0,0.1,0.0,1.4,3.6,0.6003,0.6253,6.6,6.5,0.6003,4.5,0.0,0.0,0.0,0
박용택,LG,2017년 09월 30일,0.0,0.0,0.7166,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.3,1.7,0.3584,0.3584,5.2,5.2,0.3584,1.9,0.0,0.0,0.0,0
박용택,LG,2017년 10월 01일,0.0,0.0,0.2333,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.6,0.1167,0.1167,5.0,5.0,0.1167,0.7,0.0,0.0,0.0,0
박윤,SK,2015년 05월 05일,0.0,0.0,0.3583,0.0,0.0,0.0,0.2,0.0,0.0,0.9,1.3,0.2,0.0667,0.2917,4.8,3.8,0.0667,0.0,0.0,0.0,0.1,0
박윤,넥센,2016년 09월 02일,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.2,2.2,0.0,0.0,0.05,5.7,5.5,0.0,0.0,0.0,0.0,0.0,0
박윤,넥센,2016년 09월 08일,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.5,0.0,0.0,0.025,4.1,4.0,0.0,0.0,0.0,0.0,0.0,0
박윤,넥센,2017년 06월 17일,0.0,0.0,0.7497,0.0,0.0,0.0,0.9,0.1,0.9,0.0,1.1,0.9,0.2997,0.45,4.7,3.8,0.2997,0.0,0.0,0.0,0.0,0
박윤,넥센,2017년 07월 04일,0.0,0.0,1.0666,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,2.0,0.5166,0.55,4.7,4.5,0.5166,0.0,0.0,0.0,0.0,2
박윤,넥센,2017년 07월 09일,0.9,0.0,1.1833,0.0,0.0,0.0,3.2,0.0,0.1,0.0,1.9,2.3,0.6733,0.51,5.7,5.6,0.4933,0.0,0.0,0.0,0.0,0
박재상,SK,2015년 04월 12일,1.1,0.0,1.0483,0.0,0.0,0.0,2.8,0.0,0.3,0.0,0.2,1.4,0.6766,0.3717,5.2,4.7,0.3516,1.7,0.1,0.2,0.0,1
박재상,SK,2015년 04월 15일,1.1,0.0,1.1233,0.0,0.0,0.0,3.2,0.0,0.1,0.0,1.0,2.1,0.6733,0.45,5.8,5.6,0.4433,0.4,0.0,0.1,0.0,1
박재상,SK,2015년 04월 16일,0.3,0.0,1.85,0.0,0.9,0.0,5.3,0.0,0.0,0.0,0.2,2.3,1.295,0.555,5.0,5.0,0.555,1.9,0.9,0.0,0.0,1
박재상,SK,2015년 04월 17일,0.1,0.0,1.1997,0.0,0.2,0.0,2.2,0.0,0.9,0.0,0.1,1.5,0.6097,0.59,4.9,4.0,0.4397,0.4,0.2,0.0,0.0,0
박재상,SK,2015년 04월 18일,0.0,0.0,0.5666,0.0,0.1,0.0,0.7,0.0,1.1,0.0,0.9,0.4,0.1916,0.375,4.8,3.7,0.1166,0.2,0.1,0.0,0.0,0
박재상,SK,2015년 04월 21일,0.0,0.0,0.4933,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.2,1.0,0.2133,0.28,5.7,5.4,0.2133,0.9,0.0,0.0,0.0,1
박재상,SK,2015년 04월 25일,0.0,0.0,0.33,0.0,0.0,0.0,0.2,0.0,1.0,0.0,1.0,0.2,0.04,0.29,5.0,4.0,0.04,0.2,0.0,0.0,0.0,1
박재상,SK,2015년 04월 26일,0.0,0.0,0.54,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,1.0,0.245,0.295,5.8,4.7,0.245,0.1,0.0,0.0,0.9,0
