Name,Team,date,2B1,3B1,ERA1,K/BB1,OPS1,WHIP1,IBB1,BB1,HBP1,K1,GS1,S1,W1,HIT1,SO1,CG1,INNING1,ER1,GP1,BF1,BA1,PA1,PITCH1,L1,HOLD1,HR1,2B2,3B2,ERA2,K/BB2,OPS2,WHIP2,IBB2,BB2,HBP2,K2,GS2,S2,W2,HIT2,SO2,CG2,INNING2,ER2,GP2,BF2,BA2,PA2,PITCH2,L2,HOLD2,HR2,2B3,3B3,ERA3,K/BB3,OPS3,WHIP3,IBB3,BB3,HBP3,K3,GS3,S3,W3,HIT3,SO3,CG3,INNING3,ER3,GP3,BF3,BA3,PA3,PITCH3,L3,HOLD3,HR3,GA
진명호,롯데,07월 04일,0,0,0,1,0.2,0.6,0,1,0,1,0,0,0,0,0,0,1.2,0,1,4,0,5,24,0,0,0,0,0,0,1,0.2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,4,0,5,22,0,0,0,0,0,5.4,0,0.833,0.6,0,0,0,0,0,0,0,1,0,0,1.2,1,1,6,0.167,6,22,0,0,1,0
진명호,롯데,07월 07일,0,0,0,1,0.2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,4,0,5,22,0,0,0,0,0,5.4,0,0.833,0.6,0,0,0,0,0,0,0,1,0,0,1.2,1,1,6,0.167,6,22,0,0,1,1,0,0,0,0.6,0.75,0,0,0,1,0,0,0,1,0,0,1.1,0,1,5,0.2,5,15,0,0,0,0
진명호,롯데,07월 12일,0,0,5.4,0,0.833,0.6,0,0,0,0,0,0,0,1,0,0,1.2,1,1,6,0.167,6,22,0,0,1,1,0,0,0,0.6,0.75,0,0,0,1,0,0,0,1,0,0,1.1,0,1,5,0.2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0,0
진해수,LG,05월 16일,0,0,0,0,0.833,2,0,1,0,0,0,0,0,1,0,0,1,0,1,3,0.333,4,19,0,0,0,1,0,0,1,0.733,2,1,1,0,1,0,0,0,1,0,0,1,0,1,5,0.2,6,22,1,0,0,0,1,6.75,0,0.8,0.75,0,0,0,1,0,0,0,1,0,0,1.1,1,1,5,0.2,5,26,0,0,0,3
진해수,LG,05월 17일,1,0,0,1,0.733,2,1,1,0,1,0,0,0,1,0,0,1,0,1,5,0.2,6,22,1,0,0,0,1,6.75,0,0.8,0.75,0,0,0,1,0,0,0,1,0,0,1.1,1,1,5,0.2,5,26,0,0,0,0,0,27,1,0.75,3,0,2,0,2,0,0,0,1,0,0,1,3,1,4,0.25,6,29,0,0,0,3
진해수,LG,05월 23일,0,1,6.75,0,0.8,0.75,0,0,0,1,0,0,0,1,0,0,1.1,1,1,5,0.2,5,26,0,0,0,0,0,27,1,0.75,3,0,2,0,2,0,0,0,1,0,0,1,3,1,4,0.25,6,29,0,0,0,0,0,27,0,1.5,3,0,1,0,0,0,0,0,2,0,0,1,3,1,5,0.4,6,15,0,0,1,0
진해수,LG,06월 09일,0,0,27,1,0.75,3,0,2,0,2,0,0,0,1,0,0,1,3,1,4,0.25,6,29,0,0,0,0,0,27,0,1.5,3,0,1,0,0,0,0,0,2,0,0,1,3,1,5,0.4,6,15,0,0,1,0,0,0,2,0.25,1,0,1,0,2,0,0,0,0,0,0,1,0,1,3,0,4,20,0,0,0,0
진해수,LG,06월 14일,0,0,27,0,1.5,3,0,1,0,0,0,0,0,2,0,0,1,3,1,5,0.4,6,15,0,0,1,0,0,0,2,0.25,1,0,1,0,2,0,0,0,0,0,0,1,0,1,3,0,4,20,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,14,0,0,0,0
진해수,LG,06월 23일,0,0,0,2,0.25,1,0,1,0,2,0,0,0,0,0,0,1,0,1,3,0,4,20,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,14,0,0,0,0,0,0,0,0.5,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0,0
진해수,LG,06월 27일,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,14,0,0,0,0,0,0,0,0.5,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0,0,0,0,0,0.286,0.5,0,0,0,1,0,0,0,1,0,0,2,0,1,7,0.143,7,27,0,0,0,0
진해수,LG,07월 07일,0,0,0,0,0.5,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0,0,0,0,0,0.286,0.5,0,0,0,1,0,0,0,1,0,0,2,0,1,7,0.143,7,27,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,0,0,2
차우찬,LG,04월 19일,2,1,7.2,0.5,0.833,1.4,0,2,0,1,1,0,1,5,0,0,5,4,1,18,0.278,21,86,0,0,0,0,0,13.5,1.33,1.237,2.75,0,3,1,4,1,0,0,8,0,0,4,6,1,19,0.421,24,101,1,0,2,0,0,1.29,1.33,0.472,0.86,0,3,0,4,1,0,1,3,0,0,7,1,1,24,0.125,27,98,0,0,1,8
차우찬,LG,04월 25일,0,0,13.5,1.33,1.237,2.75,0,3,1,4,1,0,0,8,0,0,4,6,1,19,0.421,24,101,1,0,2,0,0,1.29,1.33,0.472,0.86,0,3,0,4,1,0,1,3,0,0,7,1,1,24,0.125,27,98,0,0,1,3,0,14.4,2,1.204,2.2,0,1,1,2,1,0,0,10,0,0,5,8,1,25,0.4,27,94,1,0,2,1
차우찬,LG,05월 01일,0,0,1.29,1.33,0.472,0.86,0,3,0,4,1,0,1,3,0,0,7,1,1,24,0.125,27,98,0,0,1,3,0,14.4,2,1.204,2.2,0,1,1,2,1,0,0,10,0,0,5,8,1,25,0.4,27,94,1,0,2,1,0,1.5,2,0.499,1,0,2,0,4,1,0,1,4,0,0,6,1,1,21,0.191,23,92,0,0,0,6
차우찬,LG,05월 06일,3,0,14.4,2,1.204,2.2,0,1,1,2,1,0,0,10,0,0,5,8,1,25,0.4,27,94,1,0,2,1,0,1.5,2,0.499,1,0,2,0,4,1,0,1,4,0,0,6,1,1,21,0.191,23,92,0,0,0,0,1,9,2.5,1.226,2,0,2,0,5,1,0,0,8,0,0,5,5,1,23,0.348,25,93,1,0,3,9
차우찬,LG,05월 15일,1,0,1.5,2,0.499,1,0,2,0,4,1,0,1,4,0,0,6,1,1,21,0.191,23,92,0,0,0,0,1,9,2.5,1.226,2,0,2,0,5,1,0,0,8,0,0,5,5,1,23,0.348,25,93,1,0,3,2,1,18.69,1.5,1.336,3.46,0,2,0,3,1,0,0,13,0,0,4.1,9,1,25,0.52,28,89,1,0,1,2
차우찬,LG,05월 20일,0,1,9,2.5,1.226,2,0,2,0,5,1,0,0,8,0,0,5,5,1,23,0.348,25,93,1,0,3,2,1,18.69,1.5,1.336,3.46,0,2,0,3,1,0,0,13,0,0,4.1,9,1,25,0.52,28,89,1,0,1,1,0,2.57,5,0.719,1.14,0,1,0,5,1,0,0,7,0,0,7,2,1,26,0.269,27,99,0,0,1,1
차우찬,LG,05월 26일,2,1,18.69,1.5,1.336,3.46,0,2,0,3,1,0,0,13,0,0,4.1,9,1,25,0.52,28,89,1,0,1,1,0,2.57,5,0.719,1.14,0,1,0,5,1,0,0,7,0,0,7,2,1,26,0.269,27,99,0,0,1,0,0,1.5,1.25,0.625,1.5,0,4,0,5,1,0,1,5,0,0,6,1,1,20,0.25,24,107,0,0,0,0
차우찬,LG,06월 01일,1,0,2.57,5,0.719,1.14,0,1,0,5,1,0,0,7,0,0,7,2,1,26,0.269,27,99,0,0,1,0,0,1.5,1.25,0.625,1.5,0,4,0,5,1,0,1,5,0,0,6,1,1,20,0.25,24,107,0,0,0,1,0,0,5,0.227,0.38,1,1,0,5,1,0,1,2,0,0,8,0,1,26,0.077,27,99,0,0,0,1
차우찬,LG,06월 07일,0,0,1.5,1.25,0.625,1.5,0,4,0,5,1,0,1,5,0,0,6,1,1,20,0.25,24,107,0,0,0,1,0,0,5,0.227,0.38,1,1,0,5,1,0,1,2,0,0,8,0,1,26,0.077,27,99,0,0,0,0,0,1.23,3.5,0.484,0.82,0,2,0,7,1,0,1,4,0,0,7.1,1,1,26,0.154,28,104,0,0,1,5
차우찬,LG,06월 13일,1,0,0,5,0.227,0.38,1,1,0,5,1,0,1,2,0,0,8,0,1,26,0.077,27,99,0,0,0,0,0,1.23,3.5,0.484,0.82,0,2,0,7,1,0,1,4,0,0,7.1,1,1,26,0.154,28,104,0,0,1,5,0,5.14,4,0.927,1.71,0,1,0,4,1,0,0,11,0,0,7,4,1,29,0.379,32,115,0,0,0,6
차우찬,LG,06월 19일,0,0,1.23,3.5,0.484,0.82,0,2,0,7,1,0,1,4,0,0,7.1,1,1,26,0.154,28,104,0,0,1,5,0,5.14,4,0.927,1.71,0,1,0,4,1,0,0,11,0,0,7,4,1,29,0.379,32,115,0,0,0,1,0,10.8,3,1.167,1.4,0,2,0,6,1,0,0,5,0,0,5,6,1,18,0.278,22,100,1,0,3,0
차우찬,LG,06월 24일,5,0,5.14,4,0.927,1.71,0,1,0,4,1,0,0,11,0,0,7,4,1,29,0.379,32,115,0,0,0,1,0,10.8,3,1.167,1.4,0,2,0,6,1,0,0,5,0,0,5,6,1,18,0.278,22,100,1,0,3,2,0,0,5.5,0.429,0.78,0,2,0,11,1,0,1,4,0,0,7.2,0,1,27,0.148,29,116,0,0,0,2
차우찬,LG,06월 30일,1,0,10.8,3,1.167,1.4,0,2,0,6,1,0,0,5,0,0,5,6,1,18,0.278,22,100,1,0,3,2,0,0,5.5,0.429,0.78,0,2,0,11,1,0,1,4,0,0,7.2,0,1,27,0.148,29,116,0,0,0,0,0,2.25,2,0.626,0.88,1,3,0,6,1,0,0,4,0,0,8,2,1,26,0.154,30,113,0,0,2,2
차우찬,LG,07월 06일,2,0,0,5.5,0.429,0.78,0,2,0,11,1,0,1,4,0,0,7.2,0,1,27,0.148,29,116,0,0,0,0,0,2.25,2,0.626,0.88,1,3,0,6,1,0,0,4,0,0,8,2,1,26,0.154,30,113,0,0,2,2,0,3,1.2,0.731,1.5,0,5,0,6,1,0,0,4,0,0,6,2,1,22,0.182,28,118,0,0,1,9
차우찬,LG,07월 12일,0,0,2.25,2,0.626,0.88,1,3,0,6,1,0,0,4,0,0,8,2,1,26,0.154,30,113,0,0,2,2,0,3,1.2,0.731,1.5,0,5,0,6,1,0,0,4,0,0,6,2,1,22,0.182,28,118,0,0,1,3,0,20.25,0.5,1.35,3.75,0,4,0,2,1,0,0,11,0,0,4,9,1,22,0.5,26,103,1,0,1,7
채병용,SK,07월 03일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0,0,0,12,0,1.231,1.67,0,0,0,2,0,0,0,5,0,0,3,4,1,13,0.385,13,38,0,0,2,0,0,0,0,0.667,1.5,0,0,0,0,0,0,0,2,0,0,1.1,0,1,6,0.333,6,19,0,1,0,0
채병용,SK,07월 04일,0,0,12,0,1.231,1.67,0,0,0,2,0,0,0,5,0,0,3,4,1,13,0.385,13,38,0,0,2,0,0,0,0,0.667,1.5,0,0,0,0,0,0,0,2,0,0,1.1,0,1,6,0.333,6,19,0,1,0,0,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,4,12,0,0,0,0
채병용,SK,07월 06일,0,0,0,0,0.667,1.5,0,0,0,0,0,0,0,2,0,0,1.1,0,1,6,0.333,6,19,0,1,0,0,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,4,12,0,0,0,0,0,0,2,0.25,1,0,1,0,2,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0,0
채병용,SK,07월 08일,0,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,4,12,0,0,0,0,0,0,2,0.25,1,0,1,0,2,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,15,0,0,0,1
최금강,NC,04월 12일,0,0,7.36,1.33,0.73,1.91,0,3,1,4,1,0,0,4,0,0,3.2,3,1,14,0.286,18,85,0,0,0,0,0,2.08,0.67,0.694,1.85,0,3,0,2,1,0,0,5,0,0,4.1,1,1,17,0.294,20,75,0,0,0,2,0,6.75,0.25,1.079,3,0,4,0,1,1,0,0,4,0,0,2.2,2,1,11,0.364,16,65,0,0,0,2
최금강,NC,04월 19일,0,0,2.08,0.67,0.694,1.85,0,3,0,2,1,0,0,5,0,0,4.1,1,1,17,0.294,20,75,0,0,0,2,0,6.75,0.25,1.079,3,0,4,0,1,1,0,0,4,0,0,2.2,2,1,11,0.364,16,65,0,0,0,1,0,4.91,0,0.875,1.36,0,0,0,2,0,0,0,5,0,0,3.2,2,1,16,0.313,16,57,0,0,1,0
최금강,NC,04월 20일,2,0,6.75,0.25,1.079,3,0,4,0,1,1,0,0,4,0,0,2.2,2,1,11,0.364,16,65,0,0,0,1,0,4.91,0,0.875,1.36,0,0,0,2,0,0,0,5,0,0,3.2,2,1,16,0.313,16,57,0,0,1,0,0,0,1,0.9,2.25,0,1,0,1,0,0,0,2,0,0,1.1,0,1,5,0.4,6,23,0,0,0,1
최금강,NC,04월 24일,1,0,4.91,0,0.875,1.36,0,0,0,2,0,0,0,5,0,0,3.2,2,1,16,0.313,16,57,0,0,1,0,0,0,1,0.9,2.25,0,1,0,1,0,0,0,2,0,0,1.1,0,1,5,0.4,6,23,0,0,0,0,0,9,0,1.25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0
최금강,NC,04월 26일,0,0,0,1,0.9,2.25,0,1,0,1,0,0,0,2,0,0,1.1,0,1,5,0.4,6,23,0,0,0,0,0,9,0,1.25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0,0,0,0,0.4,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,5,0.2,5,16,0,0,0,2
최금강,NC,05월 01일,0,0,9,0,1.25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0,0,0,0,0.4,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,5,0.2,5,16,0,0,0,1,0,13.5,1,0.733,1.5,0,1,0,1,0,0,0,1,0,0,1.1,2,1,5,0.2,6,25,0,1,0,5
최금강,NC,05월 18일,0,0,0,0,0.4,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,5,0.2,5,16,0,0,0,1,0,13.5,1,0.733,1.5,0,1,0,1,0,0,0,1,0,0,1.1,2,1,5,0.2,6,25,0,1,0,0,0,27,0,1.636,4.2,0,1,0,0,0,0,0,6,0,0,1.2,5,1,9,0.667,12,41,0,0,1,0
최금강,NC,05월 20일,1,0,13.5,1,0.733,1.5,0,1,0,1,0,0,0,1,0,0,1.1,2,1,5,0.2,6,25,0,1,0,0,0,27,0,1.636,4.2,0,1,0,0,0,0,0,6,0,0,1.2,5,1,9,0.667,12,41,0,0,1,0,0,0,1,0.333,1.5,0,2,0,2,0,0,0,0,0,0,1.1,0,1,4,0,6,28,0,0,0,1
최금강,NC,05월 23일,0,0,27,0,1.636,4.2,0,1,0,0,0,0,0,6,0,0,1.2,5,1,9,0.667,12,41,0,0,1,0,0,0,1,0.333,1.5,0,2,0,2,0,0,0,0,0,0,1.1,0,1,4,0,6,28,0,0,0,0,0,2.45,0,0.643,0.82,0,0,0,0,0,0,0,3,0,0,3.2,1,1,14,0.214,14,42,0,0,1,6
최금강,NC,05월 27일,0,0,0,1,0.333,1.5,0,2,0,2,0,0,0,0,0,0,1.1,0,1,4,0,6,28,0,0,0,0,0,2.45,0,0.643,0.82,0,0,0,0,0,0,0,3,0,0,3.2,1,1,14,0.214,14,42,0,0,1,1,0,27,0,1.405,4,0,2,0,0,0,0,0,6,0,0,2,6,1,12,0.5,14,52,0,0,1,2
최금강,NC,05월 29일,0,0,2.45,0,0.643,0.82,0,0,0,0,0,0,0,3,0,0,3.2,1,1,14,0.214,14,42,0,0,1,1,0,27,0,1.405,4,0,2,0,0,0,0,0,6,0,0,2,6,1,12,0.5,14,52,0,0,1,2,0,18,0,1.833,3,0,0,0,1,0,0,0,3,0,0,1,2,1,6,0.5,6,28,0,0,1,0
최금강,NC,06월 01일,1,0,27,0,1.405,4,0,2,0,0,0,0,0,6,0,0,2,6,1,12,0.5,14,52,0,0,1,2,0,18,0,1.833,3,0,0,0,1,0,0,0,3,0,0,1,2,1,6,0.5,6,28,0,0,1,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,18,0,0,0,0
최금강,NC,06월 05일,2,0,18,0,1.833,3,0,0,0,1,0,0,0,3,0,0,1,2,1,6,0.5,6,28,0,0,1,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0,5
최금강,NC,06월 14일,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0,1,0,19.29,0,1.462,2.14,0,0,1,1,0,0,0,5,0,0,2.1,5,1,12,0.417,13,49,0,0,2,0
최금강,NC,06월 21일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0,1,0,19.29,0,1.462,2.14,0,0,1,1,0,0,0,5,0,0,2.1,5,1,12,0.417,13,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,4
최동환,LG,04월 04일,1,0,5.4,0,1.1,2.4,0,2,0,0,0,0,0,2,0,0,1.2,1,1,5,0.4,8,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0,0,0,0,0,0.286,0.43,0,0,0,1,0,0,0,1,0,0,2.1,0,1,7,0.143,7,25,0,0,0,1
최동환,LG,04월 06일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0,0,0,0,0,0.286,0.43,0,0,0,1,0,0,0,1,0,0,2.1,0,1,7,0.143,7,25,0,0,0,0,0,4.5,1,0.821,1,0,1,0,1,0,0,0,1,0,0,2,1,1,7,0.143,8,30,0,0,1,0
최동환,LG,04월 10일,0,0,0,0,0.286,0.43,0,0,0,1,0,0,0,1,0,0,2.1,0,1,7,0.143,7,25,0,0,0,0,0,4.5,1,0.821,1,0,1,0,1,0,0,0,1,0,0,2,1,1,7,0.143,8,30,0,0,1,0,0,0,2,0.333,0.6,0,1,1,2,0,0,0,0,0,0,1.2,0,1,4,0,6,20,0,0,0,0
최동환,LG,04월 14일,0,0,4.5,1,0.821,1,0,1,0,1,0,0,0,1,0,0,2,1,1,7,0.143,8,30,0,0,1,0,0,0,2,0.333,0.6,0,1,1,2,0,0,0,0,0,0,1.2,0,1,4,0,6,20,0,0,0,1,0,0,0,0.714,1,0,0,0,1,0,0,0,2,0,0,2,0,1,7,0.286,7,33,0,0,0,0
최동환,LG,05월 05일,0,0,0,2,0.333,0.6,0,1,1,2,0,0,0,0,0,0,1.2,0,1,4,0,6,20,0,0,0,1,0,0,0,0.714,1,0,0,0,1,0,0,0,2,0,0,2,0,1,7,0.286,7,33,0,0,0,1,0,0,0,0.75,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0
최동환,LG,05월 10일,1,0,0,0,0.714,1,0,0,0,1,0,0,0,2,0,0,2,0,1,7,0.286,7,33,0,0,0,1,0,0,0,0.75,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,6,27,0,0,0,1
최동환,LG,05월 22일,1,0,0,0,0.75,1,0,0,0,2,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,6,27,0,0,0,0,0,4.5,0,0.286,0.5,0,0,0,2,0,0,0,1,0,0,2,1,1,7,0.143,7,21,0,0,0,0
최동환,LG,05월 30일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,6,27,0,0,0,0,0,4.5,0,0.286,0.5,0,0,0,2,0,0,0,1,0,0,2,1,1,7,0.143,7,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,17,0,0,0,1
최성영,NC,05월 13일,1,0,9,0,0.9,1,0,0,1,3,0,0,0,1,0,0,1,1,1,4,0.25,5,21,0,0,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,20,0,0,0,1,0,0,0,0.5,0.8,0,0,0,5,1,0,1,4,0,0,5,0,1,18,0.222,18,70,0,0,0,1
최성영,NC,05월 19일,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,20,0,0,0,1,0,0,0,0.5,0.8,0,0,0,5,1,0,1,4,0,0,5,0,1,18,0.222,18,70,0,0,0,0,0,1.93,0,0.6,1.29,0,0,0,6,0,0,0,6,0,0,4.2,1,1,20,0.3,20,78,0,0,0,2
최성영,NC,05월 25일,1,0,0,0,0.5,0.8,0,0,0,5,1,0,1,4,0,0,5,0,1,18,0.222,18,70,0,0,0,0,0,1.93,0,0.6,1.29,0,0,0,6,0,0,0,6,0,0,4.2,1,1,20,0.3,20,78,0,0,0,3,0,3.6,1,0.721,1.2,0,1,0,1,1,0,0,5,0,0,5,2,1,19,0.263,20,81,0,0,0,6
최성영,NC,05월 31일,0,0,1.93,0,0.6,1.29,0,0,0,6,0,0,0,6,0,0,4.2,1,1,20,0.3,20,78,0,0,0,3,0,3.6,1,0.721,1.2,0,1,0,1,1,0,0,5,0,0,5,2,1,19,0.263,20,81,0,0,0,1,0,12.46,0.6,1.236,2.08,0,5,0,3,1,0,0,4,0,0,4.1,6,1,14,0.286,21,101,1,0,2,2
최성영,NC,06월 06일,3,0,3.6,1,0.721,1.2,0,1,0,1,1,0,0,5,0,0,5,2,1,19,0.263,20,81,0,0,0,1,0,12.46,0.6,1.236,2.08,0,5,0,3,1,0,0,4,0,0,4.1,6,1,14,0.286,21,101,1,0,2,0,0,4.5,2.5,0.393,1,0,2,0,5,1,0,0,2,0,0,4,2,1,14,0.143,16,73,0,0,0,7
최성영,NC,06월 12일,1,0,12.46,0.6,1.236,2.08,0,5,0,3,1,0,0,4,0,0,4.1,6,1,14,0.286,21,101,1,0,2,0,0,4.5,2.5,0.393,1,0,2,0,5,1,0,0,2,0,0,4,2,1,14,0.143,16,73,0,0,0,1,0,15.75,0.75,1.171,2.75,0,4,0,3,1,0,0,7,0,0,4,7,1,17,0.412,22,101,1,0,1,3
최성훈,LG,04월 15일,0,0,0,0,0.2,0.75,0,1,0,0,0,0,0,0,0,0,1.1,0,1,4,0,5,16,0,0,0,0,0,0,2,0.2,0.75,0,1,0,2,0,0,0,0,0,0,1.1,0,1,4,0,5,17,0,0,0,1,0,0,0,1.25,2,0,0,0,0,0,0,0,2,0,0,1,0,1,4,0.5,5,17,0,0,0,0
최성훈,LG,04월 17일,0,0,0,2,0.2,0.75,0,1,0,2,0,0,0,0,0,0,1.1,0,1,4,0,5,17,0,0,0,1,0,0,0,1.25,2,0,0,0,0,0,0,0,2,0,0,1,0,1,4,0.5,5,17,0,0,0,1,0,0,1,1.167,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,15,0,0,0,0
최성훈,LG,04월 18일,1,0,0,0,1.25,2,0,0,0,0,0,0,0,2,0,0,1,0,1,4,0.5,5,17,0,0,0,1,0,0,1,1.167,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,15,0,0,0,0,0,0,1,0.2,0.6,0,1,0,1,0,0,0,0,0,0,1.2,0,1,4,0,5,26,0,0,0,0
최성훈,LG,04월 26일,1,0,0,1,1.167,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,15,0,0,0,0,0,0,1,0.2,0.6,0,1,0,1,0,0,0,0,0,0,1.2,0,1,4,0,5,26,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,0,0,0
최성훈,LG,05월 06일,0,0,0,1,0.2,0.6,0,1,0,1,0,0,0,0,0,0,1.2,0,1,4,0,5,26,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,2,8,0,0,0,0
