Name,Team,date,2타,3타,ERA,K/BB,OPS,WHIP,고사,볼넷,사구,삼진,선발,세이브,승,실점,안타,완봉,완투,이닝,자책,출장,타수,타율,타자,투구,패,홀드,홈런
김지용,LG,2016년 07월 03일,0,0,7.71,,1,1.71,0,0,0,3,0,0,0,2,4,0,0,2.1,2,1,11,0.364,11,36,0,0,1
김지용,LG,2016년 07월 05일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1,5,0,5,24,0,0,0
김지용,LG,2016년 07월 07일,1,0,0,,0.619,0.6,0,0,1,2,0,0,0,0,1,0,0,1.2,0,1,6,0.167,7,31,0,1,0
김지용,LG,2016년 07월 09일,0,0,4.5,3,0.955,3,0,1,0,3,0,0,0,1,5,0,0,2,1,1,11,0.455,12,50,1,0,0
김지용,LG,2016년 07월 13일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,0,6,17,0,0,0
김지용,LG,2016년 07월 14일,0,0,6.75,,1,0.75,0,0,0,1,0,0,0,1,1,0,0,1.1,1,1,5,0.2,5,10,0,0,1
김지용,LG,2016년 07월 19일,2,0,6.75,,1.571,2.25,0,0,0,2,0,0,0,1,3,0,0,1.1,1,1,7,0.429,7,32,0,0,1
김지용,LG,2016년 07월 21일,1,0,18,0.5,1.071,3,2,2,1,1,0,0,0,2,1,0,0,1,2,1,4,0.25,7,20,0,0,0
김지용,LG,2016년 07월 24일,0,0,0,,0.889,2.4,0,0,0,1,0,0,0,0,4,0,0,1.2,0,1,9,0.444,9,31,0,0,0
김지용,LG,2016년 07월 26일,0,0,0,0.5,0.333,1.5,0,2,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,6,32,0,0,0
김지용,LG,2016년 07월 29일,0,0,0,,0.4,0.75,0,0,0,1,0,0,0,0,1,0,0,1.1,0,1,5,0.2,5,23,0,1,0
김지용,LG,2016년 07월 31일,0,0,16.2,,1.089,1.2,0,0,1,3,0,0,0,3,2,0,0,1.2,3,1,7,0.286,8,36,1,0,1
김지용,LG,2016년 08월 03일,0,0,5.4,,0.833,0.6,0,0,0,3,0,0,0,1,1,0,0,1.2,1,1,6,0.167,6,37,0,1,1
김지용,LG,2016년 08월 06일,0,0,0,1,0.533,1.5,0,1,0,1,0,0,0,0,1,0,0,1.1,0,1,5,0.2,6,25,0,1,0
김지용,LG,2016년 08월 09일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,16,0,1,0
김지용,LG,2016년 08월 11일,0,0,0,,0.333,0.6,0,0,0,1,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,34,0,1,0
김지용,LG,2016년 08월 23일,1,0,18,0.33,1.071,4,0,3,0,1,0,0,0,2,1,0,0,1,2,1,4,0.25,7,30,0,0,0
김지용,LG,2016년 09월 01일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1,4,0,4,12,0,0,0
김지용,LG,2016년 09월 03일,0,0,9,,1.75,2,0,0,0,1,0,0,0,1,2,0,0,1,1,1,4,0.5,4,19,0,0,1
김지용,LG,2016년 09월 06일,0,0,0,2,0.533,1.5,0,1,0,2,0,0,1,0,1,0,0,1.1,0,1,5,0.2,6,40,0,0,0
김지용,LG,2016년 09월 10일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,16,0,1,0
김지용,LG,2016년 09월 11일,0,0,0,,0,0,0,0,0,2,0,0,1,0,0,0,0,2.1,0,1,7,0,7,26,0,0,0
김지용,LG,2016년 09월 13일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,10,0,1,0
김지용,LG,2016년 09월 16일,0,0,0,,0.571,1.2,0,0,0,0,0,0,0,0,2,0,0,1.2,0,1,7,0.286,7,18,0,1,0
김지용,LG,2016년 09월 21일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,8,0,0,0
김지용,LG,2016년 10월 01일,0,0,0,,0.667,1.5,0,0,0,1,0,0,0,0,2,0,0,1.1,0,1,6,0.333,6,20,0,0,0
김지용,LG,2016년 10월 03일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.1,0,1,4,0,4,18,0,1,0
김지용,LG,2016년 10월 06일,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,4,21,0,1,0
김지용,LG,2017년 04월 01일,0,0,0,0,0.929,3,0,1,0,0,0,0,0,0,3,0,0,1.1,0,1,7,0.429,8,32,0,0,0
김지용,LG,2017년 04월 04일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.1,0,1,4,0,4,19,0,0,0
김지용,LG,2017년 04월 07일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,15,0,1,0
김지용,LG,2017년 04월 15일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1,5,0,5,28,0,0,0
김지용,LG,2017년 04월 20일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1,5,0,5,22,0,1,0
김지용,LG,2017년 04월 23일,0,0,0,,0.333,0.6,0,0,0,2,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,17,0,0,0
김지용,LG,2017년 05월 07일,0,0,3.86,,0.625,0.43,0,0,0,2,0,0,0,1,1,0,0,2.1,1,1,8,0.125,8,33,0,0,1
김지용,LG,2017년 05월 11일,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,1.1,0,1,4,0,4,17,0,0,0
김지용,LG,2017년 05월 13일,0,0,9,,1.25,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,4,0.25,4,14,0,0,1
김지용,LG,2017년 05월 14일,1,0,0,,0.75,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4,0.25,4,10,0,0,0
김지용,LG,2017년 05월 16일,0,0,0,,0.8,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,5,0.4,5,23,0,0,0
김지용,LG,2017년 05월 21일,0,0,9,,1.167,2,0,0,2,0,0,0,1,1,2,0,0,1,1,1,4,0.5,7,11,0,0,0
김지용,LG,2017년 05월 25일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,11,0,0,0
김지용,LG,2017년 05월 30일,0,0,0,,0.667,1.5,0,0,0,1,0,0,0,0,2,0,0,1.1,0,1,6,0.333,6,18,0,0,0
김지용,LG,2017년 06월 03일,0,0,6.75,2,0.9,2.25,0,1,0,2,0,0,0,1,2,0,0,1.1,1,1,5,0.4,7,29,0,0,0
김지용,LG,2017년 06월 04일,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,19,0,0,0
김지용,LG,2017년 06월 07일,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,1.2,0,1,4,0,4,8,0,0,0
김지용,LG,2017년 06월 08일,2,0,6.75,2,1.214,3,0,1,0,2,0,0,0,1,3,0,0,1.1,1,1,7,0.429,8,35,0,1,0
김지용,LG,2017년 06월 16일,0,0,27,1,1.262,3,0,1,0,1,0,0,0,3,2,0,0,1,3,1,6,0.333,7,29,0,1,1
김지용,LG,2017년 06월 18일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,0,1,6,0,6,20,0,0,0
김지용,LG,2017년 06월 24일,0,0,0,,0.45,0.6,0,0,0,0,0,0,0,0,1,0,0,1.2,0,1,4,0.25,5,18,0,0,0
김지용,LG,2017년 06월 28일,0,0,5.4,1,1.229,1.8,1,2,0,2,0,0,0,1,1,0,0,1.2,1,1,5,0.2,7,34,0,0,1
김지용,LG,2017년 07월 01일,0,0,9,,1.25,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,4,0.25,4,10,0,0,1
김지용,LG,2017년 07월 05일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,0,1,6,0,6,27,0,0,0
김지용,LG,2017년 07월 08일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,23,0,0,0
김지용,LG,2017년 07월 12일,0,0,6.75,,1.167,1.5,0,0,0,1,0,0,0,1,2,0,0,1.1,1,1,6,0.333,6,30,0,1,1
김지용,LG,2017년 07월 20일,1,0,6.75,,0.6,0.75,0,0,0,2,0,0,0,1,1,0,0,1.1,1,1,5,0.2,5,22,0,0,0
김지용,LG,2017년 07월 28일,0,0,0,,0.333,0.6,0,0,0,1,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,19,0,0,0
김지용,LG,2017년 08월 04일,0,0,0,,0.4,0.75,0,0,0,0,0,0,0,0,1,0,0,1.1,0,1,5,0.2,5,19,0,0,0
김지용,LG,2017년 08월 23일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1,5,0,5,14,0,0,0
김지용,LG,2017년 08월 26일,0,0,0,0,0.25,0.75,0,1,0,0,0,0,0,1,0,0,0,1.1,0,1,3,0,5,14,1,0,0
김지용,LG,2017년 08월 29일,1,0,27,,1.905,4,0,0,0,0,0,0,0,3,4,0,0,1,3,1,6,0.667,7,28,0,0,1
김지용,LG,2017년 09월 28일,1,0,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0.333,3,10,0,1,0
김진성,NC,2015년 04월 07일,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0
김진성,NC,2015년 04월 09일,0,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,0,5,19,0,0,0
김진성,NC,2015년 04월 11일,0,0,0,0,0.25,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0
김진성,NC,2015년 06월 02일,2,0,36,2,1.905,4,0,1,0,2,0,0,0,4,3,0,0,1,4,1,6,0.5,7,41,0,0,1
김진성,NC,2015년 06월 04일,0,0,0,,0.5,1,0,0,0,3,0,0,0,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0
김진성,NC,2015년 06월 05일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,23,0,0,0
김진성,NC,2015년 06월 10일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1,5,0,5,20,0,1,0
김진성,NC,2015년 06월 12일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,6,0,6,24,0,0,0
김진성,NC,2015년 06월 14일,0,0,6.75,,1,0.75,0,0,0,2,0,0,0,1,1,0,0,1.1,1,1,5,0.2,5,27,0,0,1
김진성,NC,2015년 06월 16일,0,0,0,1,0.333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,4,18,0,0,0
김진성,NC,2015년 06월 18일,0,0,0,,0.333,0.6,0,0,0,3,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,24,0,0,0
김진성,NC,2015년 06월 20일,0,0,0,,0.8,2,0,0,0,1,0,0,0,1,2,0,0,1,0,1,5,0.4,5,23,0,1,0
김진성,NC,2015년 06월 23일,0,0,10.8,3,1.133,1.2,0,1,0,3,0,0,0,2,1,0,0,1.2,2,1,5,0.2,6,28,1,0,1
김진성,NC,2015년 06월 26일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,12,0,1,0
김진성,NC,2015년 07월 02일,0,0,9,,1.25,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,4,0.25,4,12,0,0,1
김진성,NC,2015년 07월 10일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,15,0,1,0
김진성,NC,2015년 07월 14일,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,6,0,6,28,0,0,0
김진성,NC,2015년 07월 21일,0,0,0,1,0.25,0.75,0,1,0,1,0,0,0,0,0,0,0,1.1,0,1,3,0,4,19,0,0,0
김진성,NC,2015년 07월 22일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,0,1,5,0,5,15,0,1,0
김진성,NC,2015년 07월 25일,0,0,9,,1.4,2,0,0,0,1,0,0,0,1,2,0,0,1,1,1,5,0.4,5,23,0,0,1
김진성,NC,2015년 07월 28일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0
김진성,NC,2015년 07월 31일,0,0,18,,2,2,0,0,0,2,0,0,0,2,2,0,0,1,2,1,5,0.4,5,22,0,0,2
김진성,NC,2015년 08월 05일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0
김진성,NC,2015년 08월 06일,1,0,0,,0.3,0.33,0,0,0,5,0,0,1,0,1,0,0,3,0,1,10,0.1,10,41,0,0,0
김진성,NC,2015년 08월 09일,0,0,9,,1.4,2,0,0,0,1,0,0,0,1,2,0,0,1,1,1,5,0.4,5,20,0,0,1
김진성,NC,2015년 08월 15일,0,0,4.5,,0.857,1.5,0,0,0,0,0,0,0,1,3,0,0,2,1,1,7,0.429,7,25,0,1,0
김진성,NC,2015년 08월 19일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,20,0,0,0
김진성,NC,2015년 08월 23일,0,0,0,,0,0,0,0,0,2,0,1,0,0,0,0,0,1.1,0,1,4,0,4,18,0,0,0
김진성,NC,2015년 08월 26일,0,0,0,1,0.65,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,5,23,0,0,0
김진성,NC,2015년 08월 29일,0,0,0,,0.222,0.38,0,0,0,1,0,0,0,0,1,0,0,2.2,0,1,9,0.111,9,31,0,1,0
김진성,NC,2015년 09월 01일,0,0,6.75,0.5,0.679,2.25,0,2,0,1,0,0,0,1,1,0,0,1.1,1,1,4,0.25,7,31,0,1,0
김진성,NC,2015년 09월 06일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,4,27,0,0,0
김진성,NC,2015년 09월 10일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,0,1,4,0,4,18,0,0,0
김진성,NC,2015년 09월 12일,0,0,0,,0,0,0,0,0,3,0,1,0,0,0,0,0,1.2,0,1,4,0,5,27,0,0,0
김진성,NC,2015년 09월 17일,1,1,9,,1.4,2,0,0,0,3,0,0,0,1,2,0,0,1,1,1,5,0.4,5,19,0,0,0
김진성,NC,2015년 09월 20일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,12,0,0,0
김진성,NC,2015년 09월 22일,0,0,0,,0.4,0.75,0,0,0,1,0,0,0,0,1,0,0,1.1,0,1,5,0.2,5,17,0,0,0
김진성,NC,2015년 09월 25일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,16,0,1,0
김진성,NC,2015년 09월 27일,1,0,0,,0.5,0.6,0,0,0,1,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,23,0,0,0
김진성,NC,2015년 09월 29일,0,0,9,0,0.971,4,0,2,0,0,0,0,0,1,2,0,0,1,1,1,5,0.4,7,30,0,1,0
김진성,NC,2015년 10월 02일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0
김진성,NC,2015년 10월 03일,0,0,13.5,,1.278,2,0,0,1,2,0,0,0,3,4,0,0,2,3,1,9,0.444,10,38,1,0,1
김진성,NC,2015년 10월 05일,0,0,6.75,,1,0.75,0,0,0,1,0,0,0,1,1,0,0,1.1,1,1,5,0.2,5,17,0,0,1
김진성,NC,2016년 04월 01일,0,0,0,0,0.333,1.5,0,2,0,0,0,0,0,0,0,0,0,1.1,0,1,4,0,6,27,0,0,0
김진성,NC,2016년 04월 05일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0
김진성,NC,2016년 04월 07일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0
김진성,NC,2016년 04월 08일,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0
김진성,NC,2016년 04월 10일,1,0,5.4,3,0.873,1.8,0,1,1,3,0,0,0,1,2,0,0,1.2,1,1,7,0.286,9,33,1,0,0
김진성,NC,2016년 04월 15일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,0,1,5,0,5,19,0,1,0
김진성,NC,2016년 04월 19일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1,4,0,4,13,0,0,0
김진성,NC,2016년 04월 21일,0,0,0,2,0.25,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,3,0,4,20,0,1,0
김진성,NC,2016년 04월 22일,0,0,0,,0.2,0.33,0,0,0,4,0,0,1,0,1,0,0,3,0,1,10,0.1,10,35,0,0,0
김진성,NC,2016년 04월 29일,1,0,9,,1.25,2,0,0,0,2,0,0,1,1,2,0,0,1,1,1,4,0.5,4,16,0,0,0
김진성,NC,2016년 05월 26일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1,5,0,5,16,0,0,0
김진성,NC,2016년 05월 27일,0,1,0,,0.667,0.75,0,0,0,1,0,0,0,1,1,0,0,1.1,0,1,6,0.167,6,23,0,1,0
김진성,NC,2016년 05월 29일,0,0,6.75,,0.833,0.75,0,0,0,1,0,0,0,1,1,0,0,1.1,1,1,6,0.167,6,21,0,0,1
김진성,NC,2016년 05월 31일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.1,0,1,4,0,4,21,0,0,0
김진성,NC,2016년 06월 01일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1.2,0,1,5,0,5,29,0,1,0
김진성,NC,2016년 06월 03일,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,6,0,6,17,0,0,0
김진성,NC,2016년 06월 05일,1,0,20.25,2,1.071,3,0,1,0,2,0,0,0,3,3,0,0,1.1,3,1,7,0.429,8,31,0,1,0
김진성,NC,2016년 06월 10일,0,0,9,2,0.65,2,0,1,0,2,0,0,0,1,1,0,0,1,1,1,4,0.25,5,29,0,0,0
김진성,NC,2016년 06월 14일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,0,1,5,0,5,17,0,0,0
김진성,NC,2016년 06월 18일,0,0,0,,0.286,0.5,0,0,0,1,0,0,0,0,1,0,0,2,0,1,7,0.143,7,35,0,1,0
김진성,NC,2016년 06월 21일,1,1,18,,1.5,3,0,0,0,2,0,0,0,2,3,0,0,1,2,1,6,0.5,6,20,0,0,0
김진성,NC,2016년 06월 24일,0,0,6.75,1,1.133,1.5,0,1,0,1,0,0,0,1,1,0,0,1.1,1,1,5,0.2,6,31,1,0,1
김진성,NC,2016년 06월 29일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,6,0,6,21,0,1,0
김진성,NC,2016년 07월 07일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,3,15,0,0,0
김진성,NC,2016년 07월 10일,0,0,10.8,,1.286,1.8,0,0,0,1,0,0,0,2,3,0,0,1.2,2,1,7,0.429,7,32,1,0,1
김진성,NC,2016년 07월 13일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,15,0,1,0
김진성,NC,2016년 07월 14일,0,0,0,,0.4,0.75,0,0,0,2,0,0,0,0,1,0,0,1.1,0,1,5,0.2,5,25,0,0,0
김진성,NC,2016년 07월 19일,0,0,0,,0.286,0.43,0,0,0,5,0,0,0,0,1,0,0,2.1,0,1,7,0.143,7,26,0,0,0
김진성,NC,2016년 07월 20일,0,0,0,4,0.452,1,0,1,0,4,0,0,0,0,1,0,0,2,0,1,6,0.167,7,32,0,1,0
김진성,NC,2016년 07월 23일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,19,0,0,0
김진성,NC,2016년 07월 24일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,20,0,0,0
김진성,NC,2016년 07월 26일,0,0,0,,0.667,1,0,0,0,2,0,0,1,0,1,0,0,1,0,1,3,0.333,3,14,0,0,0
김진성,NC,2016년 07월 29일,0,0,18,,1,3,0,0,0,1,0,0,0,2,3,0,0,1,2,1,6,0.5,6,24,1,0,0
김진성,NC,2016년 08월 06일,1,0,0,,0.75,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,22,0,0,0
김진성,NC,2016년 08월 09일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0
김진성,NC,2016년 08월 10일,0,0,0,2,0.311,0.75,0,1,0,2,0,0,0,0,1,0,0,2.2,0,1,9,0.111,10,30,0,1,0
김진성,NC,2016년 08월 12일,0,0,4.5,,1.232,1.5,0,0,0,2,0,0,0,1,3,0,0,2,1,1,7,0.429,9,37,0,0,1
김진성,NC,2016년 08월 18일,0,0,9,,1.4,2,0,0,0,1,0,0,0,1,2,0,0,1,1,1,5,0.4,5,13,0,0,1
김진성,NC,2016년 08월 21일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0
김진성,NC,2016년 08월 24일,0,0,9,,1.4,2,0,0,0,2,0,0,0,1,2,0,0,1,1,1,5,0.4,5,22,0,0,1
김진성,NC,2016년 08월 26일,0,0,0,1,0.533,1.5,0,1,0,1,0,0,0,0,1,0,0,1.1,0,1,5,0.2,6,23,0,0,0
김진성,NC,2016년 09월 03일,0,0,6.75,,1.167,1.5,0,0,0,2,0,0,0,1,2,0,0,1.1,1,1,6,0.333,6,20,0,0,1
김진성,NC,2016년 09월 04일,1,1,6.75,,1.167,1.5,0,0,0,1,0,0,0,1,2,0,0,1.1,1,1,6,0.333,6,25,0,0,0
김진성,NC,2016년 09월 08일,0,0,0,1,0.2,0.75,0,1,0,1,0,0,0,0,0,0,0,1.1,0,1,4,0,5,25,0,0,0
김진성,NC,2016년 09월 13일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1.1,0,1,4,0,4,17,0,0,0
김진성,NC,2016년 09월 16일,0,0,4.5,,0.875,1,0,0,0,0,0,0,0,1,2,0,0,2,1,1,8,0.25,8,28,1,0,1
김진성,NC,2016년 09월 18일,1,0,27,3,1.5,3,0,1,0,3,0,0,0,4,3,0,0,1.1,4,1,7,0.429,8,33,0,0,1
김진성,NC,2016년 09월 21일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0
김진성,NC,2016년 09월 25일,0,0,0,2,0.473,1.13,0,1,0,2,0,0,0,0,2,0,0,2.2,0,1,10,0.2,11,37,0,1,0
김진성,NC,2016년 09월 29일,0,0,16.2,,1.125,1.8,0,0,0,3,0,0,0,3,3,0,0,1.2,3,1,8,0.375,8,34,0,0,1
김진성,NC,2016년 10월 01일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0
김진성,NC,2016년 10월 02일,0,0,6.75,0,1.4,1.5,0,1,0,0,0,0,1,1,1,0,0,1.1,1,1,4,0.25,6,23,0,0,1
김진성,NC,2016년 10월 07일,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,2.1,0,1,7,0,7,22,0,0,0
김진성,NC,2016년 10월 09일,1,0,18,,1.4,3,0,0,0,0,0,0,0,2,3,0,0,1,2,1,5,0.6,6,19,1,0,0
김진성,NC,2017년 04월 02일,0,0,4.5,,0.821,0.5,0,0,1,2,0,0,0,1,1,0,0,2,1,1,7,0.143,8,23,0,0,1
김진성,NC,2017년 04월 07일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,1,0
김진성,NC,2017년 04월 09일,0,0,9,1,1.571,4,0,2,0,2,0,0,0,1,2,0,0,1,1,1,5,0.4,7,31,0,0,1
김진성,NC,2017년 04월 11일,0,0,0,,0,0,0,0,0,4,0,0,1,0,0,0,0,1.1,0,1,5,0,5,22,0,0,0
김진성,NC,2017년 04월 12일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,4,16,0,1,0
김진성,NC,2017년 04월 16일,0,0,0,,0.571,1,0,0,0,1,0,0,0,0,2,0,0,2,0,1,7,0.286,7,21,0,1,0
김진성,NC,2017년 04월 18일,0,0,0,2,0.143,0.5,0,1,0,2,0,0,1,0,0,0,0,2,0,1,6,0,7,31,0,0,0
김진성,NC,2017년 04월 20일,0,0,13.5,,0.667,1.5,0,0,0,2,0,0,0,2,2,0,0,1.1,2,1,6,0.333,6,23,0,0,0
김진성,NC,2017년 04월 21일,0,0,0,,0.222,0.33,0,0,0,4,0,0,0,0,1,0,0,3,0,1,9,0.111,10,35,0,0,0
김진성,NC,2017년 04월 29일,0,0,0,,0.45,0.75,0,0,0,1,0,0,0,0,1,0,0,1.1,0,1,4,0.25,5,21,0,0,0
김진성,NC,2017년 04월 30일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,0,6,18,0,1,0
김진성,NC,2017년 05월 04일,0,0,0,0,0.661,1.5,0,1,0,0,0,0,0,1,2,0,0,2,0,1,7,0.286,8,24,1,0,0
김진성,NC,2017년 05월 07일,0,0,0,3,0.2,0.75,0,1,0,3,0,0,1,0,0,0,0,1.1,0,1,4,0,5,18,0,0,0
김진성,NC,2017년 05월 11일,0,0,0,,0.667,1.2,0,0,0,3,0,0,0,0,2,0,0,1.2,0,1,6,0.333,6,23,0,0,0
김진성,NC,2017년 05월 16일,1,0,0,1,0.9,1.5,0,1,0,1,0,0,0,0,1,0,0,1.1,0,1,4,0.25,5,16,0,1,0
김진성,NC,2017년 05월 21일,0,0,0,4,0.143,0.5,0,1,0,4,0,0,0,0,0,0,0,2,0,1,6,0,7,25,0,0,0
김진성,NC,2017년 05월 24일,0,0,5.4,,0.833,0.6,0,0,0,3,0,0,0,1,1,0,0,1.2,1,1,6,0.167,6,17,0,1,1
김진성,NC,2017년 05월 26일,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,3,12,0,0,0
김진성,NC,2017년 05월 27일,1,0,5.4,1,0.929,1.8,0,1,0,1,0,0,0,1,2,0,0,1.2,1,1,6,0.333,7,32,0,0,0
김진성,NC,2017년 05월 30일,0,0,10.8,,0.571,1.2,0,0,0,3,0,0,0,2,2,0,0,1.2,2,1,7,0.286,7,22,0,0,0
김진성,NC,2017년 06월 01일,0,0,9,2,1.133,2,0,1,0,2,0,0,0,2,1,0,0,1,1,1,5,0.2,6,24,0,1,1
김진성,NC,2017년 06월 02일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,10,0,1,0
김진성,NC,2017년 06월 04일,0,0,0,2,0.2,0.75,1,1,0,2,0,0,1,0,0,0,0,1.1,0,1,4,0,5,19,0,0,0
김진성,NC,2017년 06월 07일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0
김진성,NC,2017년 06월 11일,0,0,0,,0.333,0.6,0,0,0,3,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,17,0,0,0
김진성,NC,2017년 06월 14일,0,0,5.4,,0.833,0.6,0,0,0,0,0,0,0,1,1,0,0,1.2,1,1,6,0.167,6,29,0,0,1
김진성,NC,2017년 06월 23일,0,0,0,,0.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,10,0,0,0
